"SettlementPoint","Month","Weekday","Hourend","NormAveragePrice"
"LZ_CPS","02","Monday",1,0.669128847756733
"LZ_CPS","02","Monday",2,0.617279337797833
"LZ_CPS","02","Monday",3,0.603885839105567
"LZ_CPS","02","Monday",4,0.634236771764435
"LZ_CPS","02","Monday",5,0.707958497398902
"LZ_CPS","02","Monday",6,0.867588307992987
"LZ_CPS","02","Monday",7,1.42910930359555
"LZ_CPS","02","Monday",8,1.31167188802345
"LZ_CPS","02","Monday",9,1.16638404276722
"LZ_CPS","02","Monday",10,1.14034432213376
"LZ_CPS","02","Monday",11,1.07179605092978
"LZ_CPS","02","Monday",12,1.03831230419912
"LZ_CPS","02","Monday",13,1.01612393297502
"LZ_CPS","02","Monday",14,1.02109619751099
"LZ_CPS","02","Monday",15,1.00988704624493
"LZ_CPS","02","Monday",16,1.0243439772368
"LZ_CPS","02","Monday",17,1.01278992900871
"LZ_CPS","02","Monday",18,1.16287759031989
"LZ_CPS","02","Monday",19,1.64466990486592
"LZ_CPS","02","Monday",20,1.16874083867445
"LZ_CPS","02","Monday",21,1.07809042048688
"LZ_CPS","02","Monday",22,0.995200183945046
"LZ_CPS","02","Monday",23,0.856522863794441
"LZ_CPS","02","Monday",24,0.75196160147156
"LZ_CPS","02","Saturday",1,0.798377812120772
"LZ_CPS","02","Saturday",2,0.726063912542914
"LZ_CPS","02","Saturday",3,0.706616327673654
"LZ_CPS","02","Saturday",4,0.717009117027787
"LZ_CPS","02","Saturday",5,0.756962235383195
"LZ_CPS","02","Saturday",6,0.84439857695539
"LZ_CPS","02","Saturday",7,0.972317011191437
"LZ_CPS","02","Saturday",8,1.07145301982098
"LZ_CPS","02","Saturday",9,1.24517440594111
"LZ_CPS","02","Saturday",10,1.36126870857664
"LZ_CPS","02","Saturday",11,1.24529887048427
"LZ_CPS","02","Saturday",12,1.08159688008878
"LZ_CPS","02","Saturday",13,1.0300374430834
"LZ_CPS","02","Saturday",14,1.04687127254623
"LZ_CPS","02","Saturday",15,1.02512109362845
"LZ_CPS","02","Saturday",16,1.00959414186884
"LZ_CPS","02","Saturday",17,1.00763382531401
"LZ_CPS","02","Saturday",18,1.15036354018649
"LZ_CPS","02","Saturday",19,1.53881737939904
"LZ_CPS","02","Saturday",20,1.09093172082603
"LZ_CPS","02","Saturday",21,1.0192090278282
"LZ_CPS","02","Saturday",22,0.932550589650773
"LZ_CPS","02","Saturday",23,0.852551004532584
"LZ_CPS","02","Saturday",24,0.769782083329012
